GNIS_ID,FIPS_CODE
2390022,43424
2390023,43432
2390029,43464
2390037,44280
2390039,44476
2390046,44620
2390070,45784
2390077,45957
2390084,46328
2390093,47064
2390094,47352
2390102,47720
2390106,48520
2390118,49144
2390129,50030
2390133,50136
2390137,50312
2390145,22160
2390148,22560
2390149,23376
2390150,23648
2390151,23680
2390152,23760
2390153,23952
2390159,24752
2390160,25008
2390167,25408
2390172,26416
2390178,27440
2390178,27440
2390183,27824
2390186,28544
2390194,29920
2390195,29968
2390201,30496
2390205,31056
2390206,31136
2390209,31376
2390212,31936
2390212,31936
2390213,31968
2390220,33232
2390221,33488
2390221,33488
2390222,33648
2390223,34064
2390224,34176
2390226,34240
2390236,35976
2390237,36008
2390244,36648
2390247,37288
2390249,37336
2390250,38280
2390254,70296
2390272,71072
2390277,71216
2390286,71632
2390293,71904
2390298,72272
2390330,74470
2390341,74592
2390352,75040
2390367,76272
2390370,76416
2390371,76448
2390391,78688
2390404,79360
2390409,79560
2390414,79952
2390416,80000
2390428,80608
2390431,80864
2390434,81152
2390472,84424
2390492,84976
2390495,84632
2390500,85184
2390524,87240
2390528,87312
2390533,87408
2390545,87960
2390552,88176
2390553,88240
2390557,90054
2390678,90985
2390679,91212
2390680,91234
2390681,91362
2390682,91384
2390683,91512
2390684,91534
2390685,91665
2390686,91684
2390687,91810
2390688,91956
2390689,92106
2390690,93524
2390691,94391
2390693,95083
2390694,00148
2390696,00180
2390698,00724
2390701,01528
2390702,01672
2390706,02040
2390707,02072
2390708,03368
2390720,05912
2390720,05912
2390723,06968
2390730,07480
2390731,07784
2390732,07832
2390736,08120
2390737,08152
2390739,08584
2390742,08888
2390743,08984
2390744,09016
2390745,09032
2390748,09208
2390752,09656
2390753,10040
2390754,10072
2390754,10072
2390756,10296
2390759,10744
2390761,11560
2390767,12808
2390770,12904
2390773,13784
2390778,14952
2390779,14984
2390780,15000
2390781,15112
2390791,16480
2390792,16512
2390793,16608
2390796,16880
2390797,16992
2390797,16992
2390802,17296
2390803,17376
2390804,17440
2390805,17504
2390806,17536
2390807,17552
2390808,17952
2390810,18400
2390811,18624
2390813,19600
2390815,19904
2390816,20160
2390817,20752
2390819,21184
2390823,21648
2391231,96459
2391234,54144
2391236,39224
2391239,39528
2391241,40024
2391242,40088
2391243,40232
2391245,40536
2391245,40536
2391247,41272
2391250,41656
2391251,41832
2391255,42264
2391256,42424
2391256,42424
2391259,43176
2391263,44520
2391265,44696
2391266,44984
2391275,47144
2391276,47208
2391279,47528
2391281,48488
2391286,49464
2391293,48344
2391295,50984
2391297,51448
2391300,51512
2391308,52120
2391311,52680
2391313,52952
2391317,53864
2391318,53992
2391321,54904
2391322,54984
2391323,55592
2391326,55848
2391330,56096
2391331,56304
2391340,58696
2391340,58696
2391345,59336
2391346,59384
2391347,59496
2391349,60296
2391350,60488
2391350,60488
2391351,60680
2391354,61208
2391355,61336
2391356,61560
2391359,61896
2391365,63288
2391368,63928
2391370,64272
2391374,64880
2391376,65008
2391377,65120
2391384,66512
2391386,66896
2391387,66928
2391390,67208
2391395,68496
2391396,69168
2391399,69456
2391400,69936
2391400,69936
2391401,70096
2391401,70096
2391403,70576
2391404,70752
2391405,70800
2391405,70800
2391410,71776
2391413,73200
2391421,73712
2391422,73904
2391423,69792
2391425,75008
2391426,75024
2391428,75344
2391429,75840
2391430,76000
2391431,76256
2391434,76880
2391438,77520
2391439,77568
2391440,77792
2391443,78192
2391446,78736
2391447,79024
2391451,79456
2391452,79472
2391458,80272
2391459,81024
2391461,81072
2391462,81280
2391464,81312
2391465,82320
2391466,82384
2391469,83136
2391470,83168
2391471,83248
2391473,83600
2391475,83808
2391480,84960
2391483,85600
2391488,86784
2391490,87072
2391494,87712
2391497,88000
2418562,9675R
2418815,9580R
2507992,12915
2519270,43375
2574171,88145
2584796,01256
2584797,02248
2584798,03208
2584799,03320
2584800,03528
2584801,03608
2584802,04856
2584803,05200
2584804,05336
2584805,06275
2584806,06424
2584807,06512
2584808,06712
2584809,08320
2584810,08675
2584811,08708
2584812,09064
2584813,09188
2584814,09248
2584815,09952
2584816,10652
2584817,10856
2584818,11470
2584819,12136
2584820,12264
2584821,12590
2584822,12915
2584823,13160
2584824,13192
2584825,13403
2584826,13624
2584827,13635
2584828,14312
2584829,14995
2584830,16736
2584831,17632
2584832,17776
2584833,19560
2584834,20436
2584835,21776
2584836,21872
2584837,23392
2584838,23408
2584839,23732
2584840,24816
2584841,25488
2584842,25792
2584843,26592
2584844,26701
2584845,26875
2584846,26944
2584847,28528
2584848,29628
2584849,30384
2584850,30480
2584851,30618
2584852,32560
2584853,32592
2584854,32624
2584855,35240
2584856,35912
2584857,37544
2584858,38032
2584859,38504
2584860,42664
2584861,42680
2584862,42746
2584863,43224
2584864,44048
2584865,44952
2584866,46456
2584867,46760
2584868,47136
2584869,47224
2584870,47296
2584871,48450
2584872,48776
2584873,48996
2584874,49320
2584875,49336
2584876,49656
2584877,49998
2584878,50568
2584879,50776
2584880,51362
2584881,51432
2584882,51544
2584883,52408
2584884,53031
2584885,53584
2584886,54120
2584887,55000
2584888,55400
2584889,55448
2584890,55528
2584891,55608
2584892,55720
2584893,55758
2584894,56048
2584895,58104
2584896,58184
2584897,59416
2584898,60376
2584899,60512
2584900,60840
2584901,60920
2584902,62738
2584903,63190
2584904,64512
2584905,64976
2584906,65280
2584907,65776
2584908,67256
2584909,67331
2584910,67352
2584911,68470
2584912,70352
2584913,70416
2584914,70520
2584915,70528
2584916,70680
2584917,70704
2584918,72080
2584919,73376
2584920,73760
2584921,74100
2584922,74120
2584923,74160
2584924,74916
2584925,75376
2584926,75702
2584927,76464
2584928,77648
2584929,77856
2584930,78532
2584931,80016
2584932,80120
2584933,82371
2584934,83056
2584935,83568
2584936,85608
2584937,87008
2584937,87008
2584938,87333
2584939,87430
2584940,88145
2585798,44430
2612516,39920
2628829,01240
2628830,07944
2628831,09752
2628832,14904
2628833,33824
2628834,40216
2628835,42536
2628836,43430
2628837,47496
2628838,50200
2628839,55800
2628840,57870
2629016,01640
2629017,07400
2629018,07976
2629019,20768
2629020,22576
2629021,25968
2629022,28496
2629023,29840
2629024,31808
2629025,35160
2629026,36216
2629027,40248
2629028,42568
2629029,42792
2629030,43704
2629031,50104
2629032,52968
2629033,60392
2629034,64384
2629035,64560
2629036,69360
2629037,70112
2629038,70715
2629039,71040
2629040,74384
2629041,76912
2629042,80165
2629043,83088
2629707,70256
2629708,25877
2629747,02064
2629748,72935
2629749,71826
2629750,71810
2629750,71810
2629751,71825
2629752,06336
2629753,24544
2629754,50020
2629755,11245
2629765,10776
2629766,39544
2629767,49792
2629768,55272
2629769,64152
2629770,31488
2629771,36445
2629811,53480
2629812,53944
2629841,48445
2629842,71264
2629843,60888
2629844,67704
2629845,73894
2629846,74848
2629847,77925
2629848,79768
2629849,87380
2629897,79768
2629898,87380
2630619,07160
2630622,08264
2630623,55984
2630624,15176
2630625,16240
2630625,16240
2630626,18880
2630626,18880
2630627,21016
2630705,22064
2630763,21312
2630763,21312
2630764,43600
2630777,32320
2630778,35640
2630779,43420
2630780,43359
2630781,43392
2630782,71625
2631243,38632
2631323,90732
2631324,93427
2631325,94883
2631326,95755
2631327,96283
2631346,19571
2633240,26875
2633241,50568
2633242,63190
2633243,87333
2652111,58194
2652392,06336
2652420,44430
2746028,90022
2746030,90076
2747387,79640
2747916,60512
2750017,91209
2750018,91359
2750019,91509
2750034,91659
2750054,91805
2750055,91950
2750056,92066
